scenario,payment_id,customer_id,merchant_id,amount,currency,payment_method,processor,timestamp,device_type,country,error_code,past_attempts,true_root_cause,recoverable,best_action,eventual_outcome,amount_recovered,bank
s3_hard_decline,1305e3e1-386c-4ed8-bc6f-8a0951161b26,240696b4-0cd9-4e6f-8387-e8baaa6ca6f1,merch_4,34.02,USD,ach,adyen,2025-10-10 13:14:45.475005,desktop,AM,fraud_suspected,3,fraud_suspected,False,stop_and_notify,False,0.0,
s3_hard_decline,2e591333-e118-49a3-98a4-50f15d4d9a70,cb1fa573-bc88-4208-9373-c0730b91eff6,merch_78,18.25,USD,ach,stripe,2026-05-03 05:44:38.045070,desktop,MH,stolen_card,1,stolen_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,bbd0fe6c-6108-4fcc-8186-722ba355ad05,9ea6ed4a-04ca-430a-a207-db202f7f2cd7,merch_44,75.02,USD,ach,braintree,2025-09-04 04:04:12.445016,unknown,MM,R01_nsf,0,R01_nsf,True,wait_and_retry,True,75.02,
s3_hard_decline,38f1c43d-ca77-4a53-953b-acff2bcf26e5,da7c2256-68f0-41e7-9219-d23bc7d059ba,merch_26,43.39,USD,ach,braintree,2026-06-07 00:59:22.932174,unknown,FJ,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s3_hard_decline,3a802e71-ec67-4415-9a8d-93fa7351cc0c,87273c24-69fd-4b61-a2db-cc0baa6f7e94,merch_56,140.75,USD,ach,stripe,2026-07-09 02:16:37.856118,desktop,LS,do_not_honor,3,do_not_honor,False,stop_and_notify,False,0.0,
s1_temporary_degradation,236284b8-d4a8-4c96-bd94-8afd864d3a8d,04dbe9aa-7999-429e-9a8f-55c4b310f0ed,merch_30,21.33,USD,card,stripe,2026-04-05 15:01:12.319957,desktop,AU,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,21.33,BankA
s2_insufficient_funds,548210a2-a357-4f48-9238-cc96723ab06f,746567a2-6436-46fe-b18b-a37a553bcc8c,merch_15,8.87,USD,wallet,braintree,2025-09-27 03:37:47.610678,unknown,PK,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,8.87,
s6_repeated_recovery_failure,fdc3ae99-8d21-4748-b062-976c28470add,70074b65-faf3-4a4f-a3d8-770977c06355,merch_95,24.85,USD,card,adyen,2026-02-18 02:07:43.126134,desktop,SN,generic_decline,4,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,b47a1c5b-b0b3-4015-b510-2852b4746349,594b2a3a-7ad4-45a1-9129-950d7d2f4e58,merch_91,89.17,USD,wallet,braintree,2026-06-12 13:41:19.819592,mobile,TJ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,89.17,
s2_insufficient_funds,2fe938e4-427b-4ffb-9ca1-adcc9cdf0664,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,merch_38,41.43,USD,wallet,stripe,2025-12-31 18:27:21.245574,desktop,PW,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,41.43,
s2_insufficient_funds,d34585a2-c6d1-40fa-9f14-4f16e7744ce2,d05858ea-e1d2-4681-8c9e-7893f1ca8560,merch_45,97.99,USD,ach,braintree,2026-06-12 17:50:04.933917,mobile,GW,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,97.99,
s5_method_specific_issue,56a2d49d-9e5f-4273-af9a-116817661795,c27288e6-ff39-4117-b83b-1806ee4c1b18,merch_62,55.45,USD,ach,adyen,2025-10-31 12:06:25.549828,desktop,YE,R01_nsf,0,R01_nsf,True,wait_and_retry,True,55.45,
s2_insufficient_funds,5d3cd2be-08a9-4c0f-a7fb-859f79257d0f,58578862-3105-45b6-a40b-1814281269bc,merch_46,25.1,USD,wallet,stripe,2025-11-19 12:34:12.781826,unknown,BI,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,25.1,
s2_insufficient_funds,36e3256c-8f60-4d64-827c-2cb8eb7b16e5,e5f7473e-1ee3-4059-8d7a-120c396f62ff,merch_38,51.13,USD,card,stripe,2025-09-04 14:44:27.391296,desktop,SN,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,51.13,
s7_unknown_failure,6b9c7e6b-e495-4ebb-97c8-ccb8af376fbe,28542b64-c3b0-4e86-95b7-3e011bc841bd,merch_52,34.67,USD,ach,adyen,2026-03-17 14:10:13.320341,desktop,GH,unknown,0,unclassified,True,immediate_retry,True,34.67,
s3_hard_decline,36941aa7-d3ac-482b-bdf5-6e9ff1944f6c,12b2dd75-ad1c-4a98-9f6e-a5c67a5e3d52,merch_64,7.69,USD,card,stripe,2026-05-05 01:20:54.967132,unknown,PW,lost_card,2,lost_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,c44e7fd3-d315-493d-b8b6-8612b7ab81ef,e2a60fe3-b6e1-4a21-b2ef-1b61bbbcc3e6,merch_36,60.65,USD,wallet,stripe,2026-06-26 17:15:50.660982,mobile,BF,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,60.65,
s6_repeated_recovery_failure,23755bc8-7972-4629-b248-41dd619c4496,188a7f55-2ed8-4804-97e2-3419d8e66501,merch_99,130.08,USD,wallet,adyen,2026-06-24 21:26:33.976565,unknown,KR,generic_decline,4,chronic_failure,False,stop,False,0.0,
s7_unknown_failure,bac91c21-0a66-4125-8539-dd0b09040b35,363334e7-5b62-4efb-8285-85c408ecfe9b,merch_19,9.88,USD,card,adyen,2026-05-07 01:16:53.316969,desktop,UA,system_error,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,c02882e9-676e-496a-9224-4439a18aa098,b8a45f4d-47de-4823-be35-8dad11788537,merch_40,49.35,USD,card,stripe,2026-01-04 08:40:11.521090,mobile,GT,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,49.35,BankB
s3_hard_decline,a518a418-6f14-43f6-9867-888b7ff6b824,fa323f69-90db-4ad6-94ce-26bec8cce2c2,merch_38,12.09,USD,ach,braintree,2025-11-05 12:04:03.237987,mobile,BY,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s3_hard_decline,5d44b558-f1c5-44a8-bcfb-dc82667491b7,43b0496a-2eb7-4f0a-b8f9-3d00f8c43847,merch_22,16.11,USD,wallet,braintree,2025-12-22 21:31:53.850234,desktop,PT,lost_card,3,lost_card,False,stop_and_notify,False,0.0,
s3_hard_decline,7eddfc17-7772-4a5a-84ae-ffbeae1fd957,0b20802f-c24f-4f4c-846a-f2e65c896b2a,merch_15,32.88,USD,card,stripe,2025-12-12 23:53:25.965915,unknown,WS,lost_card,3,lost_card,False,stop_and_notify,False,0.0,
s6_repeated_recovery_failure,b69b8391-e4ee-4f51-9ce8-5b7d0761dc0c,2d49d235-bc77-4a20-b4a4-cb8027379316,merch_66,71.21,USD,card,adyen,2025-09-17 20:33:22.153039,mobile,CO,insufficient_funds,5,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,231d260b-b362-4d55-9b0a-da0b9f6facc1,1adba8cf-e60c-4638-94a5-a81e6b382a0a,merch_14,52.08,USD,wallet,stripe,2026-03-12 22:39:58.141596,mobile,SE,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,52.08,
s2_insufficient_funds,9b8347fe-4dc5-4fb3-a94e-6d316fc8e07d,0bd515d8-ebdb-448c-b441-4d13e6f15890,merch_31,12.68,USD,ach,adyen,2026-08-09 11:15:37.856602,desktop,HN,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,12.68,
s1_temporary_degradation,d73e5632-7caf-49ae-9c28-4b82728768d1,4323bc6a-8c85-4f35-b367-d2c7d0cde5c3,merch_37,236.52,USD,card,stripe,2026-01-21 05:18:43.040268,unknown,AZ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,236.52,BankB
s1_temporary_degradation,e754d4c3-0298-4dd2-8c7b-34e22e07cb63,a197339c-913a-4b6c-a8df-e59a2dbdc7cf,merch_74,41.82,USD,card,stripe,2026-06-26 05:18:26.076964,desktop,UZ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,41.82,BankA
s7_unknown_failure,caa30b01-8a14-441e-b25c-c8c6aa6a83ff,ab310d48-9ee7-459e-b6ac-5ae638f2ffa7,merch_11,1121.91,USD,ach,braintree,2026-01-16 04:29:02.256936,mobile,DJ,unknown,0,unclassified,True,immediate_retry,True,1121.91,
s2_insufficient_funds,48c08457-464a-4a48-b150-e60ded8982c2,6d19312d-de3b-4a64-a958-c430d21cf643,merch_3,29.03,USD,card,adyen,2026-04-21 13:51:39.052710,mobile,TV,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,29.03,
s1_temporary_degradation,e9af6d28-3665-4e1b-b2e3-3ad964e04880,d4d32808-6054-451c-ab1e-ad7478e90ae9,merch_2,69.82,USD,card,stripe,2026-03-23 17:25:47.836043,mobile,PL,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,69.82,BankB
s3_hard_decline,b1a33f6d-e3db-4202-9516-f81c43d8015f,2c21d6c5-36c7-4748-ac67-2695a54bb06c,merch_46,6.28,USD,card,adyen,2025-12-18 16:26:05.558398,desktop,NL,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,5473cf42-276f-490b-9e0e-c4e97d13828c,57f00393-3893-4037-960c-2e545d30005d,merch_87,123.81,USD,card,stripe,2026-05-02 14:19:02.966303,mobile,AT,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,123.81,BankB
s3_hard_decline,6537e16f-c63f-4d71-afef-21141e4fe7e2,7486efb6-13e3-4a5f-994a-4a8ce3dd94c9,merch_41,3.94,USD,wallet,adyen,2026-04-02 23:36:00.724501,desktop,NA,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s3_hard_decline,b2a6e468-d02b-4243-8091-3ac10463750e,f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,merch_52,13.19,USD,ach,braintree,2026-08-26 22:06:34.737625,desktop,EE,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,25916ffa-09cd-43a6-9f6f-83c5539b4d73,a347cf55-b94b-4015-ba12-67979bfe970a,merch_67,26.13,USD,ach,braintree,2025-09-18 18:00:33.694802,unknown,BZ,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s2_insufficient_funds,4a0dff8a-1888-40b8-9877-b282bdaba6d8,6759eb93-06fd-409b-a745-639dc9cb7eca,merch_37,24.84,USD,wallet,stripe,2025-11-04 08:09:29.753243,unknown,NE,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,24.84,
s2_insufficient_funds,04dd83bd-5fb0-4df7-b902-452ee2f05684,424fb149-b59f-4391-ab99-e38a0327201a,merch_38,61.52,USD,wallet,stripe,2026-03-02 04:16:20.460224,mobile,FM,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,61.52,
s1_temporary_degradation,7da34a98-896a-45d3-8cfd-250e18268dc6,05456d2f-3dcd-4058-8a4c-8a76bec4bcc0,merch_58,331.07,USD,card,stripe,2026-01-23 11:43:24.029538,desktop,VN,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,331.07,BankB
s7_unknown_failure,00698a2a-e6ac-4886-8959-765bb78707bd,86e5b158-1c5c-4751-8391-af62c2984f2b,merch_36,52.21,USD,wallet,braintree,2026-07-31 21:34:59.322376,desktop,GM,,0,unclassified,False,manual_review,False,0.0,
s6_repeated_recovery_failure,12406ad5-8311-4336-8d76-53fe55bf103f,6ffcf398-6f50-42f6-8db9-36fb02046c6e,merch_70,192.43,USD,card,stripe,2025-10-10 12:13:52.926398,unknown,PA,generic_decline,3,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,b0c4ff67-117b-4b10-9b31-06316640d136,fb4cdb43-f27f-4712-a573-acc5eb0b2a34,merch_77,16.02,USD,card,stripe,2025-09-06 10:17:17.902442,mobile,EG,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,16.02,
s4_high_value_uncertain,4c6f9a45-8192-4f8f-9fed-7603fadc9704,2bee2fff-8b5f-43fe-b75d-dff45d123e9b,merch_4,9641.57,USD,ach,braintree,2025-09-16 16:36:29.364285,unknown,NO,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s1_temporary_degradation,7ddf0270-fc60-437e-bc6f-2e6e9c18e0ba,466d19a5-146c-4130-89ec-de94d5942bb2,merch_99,23.54,USD,card,stripe,2026-04-03 01:26:28.299977,desktop,LU,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,23.54,BankB
s5_method_specific_issue,ca9ac89d-9915-4a3d-854a-518c2d55fd64,6522ab52-4a1b-4865-a3ce-8cd6a6ac512e,merch_63,47.57,USD,ach,stripe,2026-03-21 17:37:13.222494,desktop,PT,R01_nsf,0,R01_nsf,True,wait_and_retry,True,47.57,
s2_insufficient_funds,cfd6bb31-0fcc-4520-ac2d-e0bd8a02711e,0bfc8c45-8a43-4a23-826e-a2f90693d01a,merch_71,43.15,USD,wallet,adyen,2026-08-10 11:53:33.306651,mobile,NL,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,43.15,
s6_repeated_recovery_failure,92cafa28-8f95-4866-ad20-9c274f6c950a,e761ec3e-5f90-458f-9941-a1f5e3b57d14,merch_14,206.32,USD,ach,adyen,2026-07-23 00:02:10.118343,desktop,FM,generic_decline,6,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,d7479ab4-9aac-43f8-8042-d3df1c5bae37,6dee221d-b39f-4009-93e7-f43eefdeaed4,merch_17,222.49,USD,card,stripe,2026-07-30 09:55:15.945770,mobile,NE,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,222.49,BankA
s5_method_specific_issue,34f1f5cd-0c4f-41ac-929a-8eb87b6b549e,4cafbbf2-0252-4ebf-91d1-3c8aaa65cc1b,merch_6,38.44,USD,ach,braintree,2026-03-17 05:25:44.848561,unknown,KN,R01_nsf,0,R01_nsf,True,wait_and_retry,True,38.44,
s1_temporary_degradation,9d20b9fe-9daf-4563-a602-0424b90f0ddf,d9502b0d-9ce5-45e9-a3e0-b8c829258965,merch_99,10.58,USD,card,stripe,2025-11-13 22:16:24.583356,desktop,MY,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,10.58,BankA
s7_unknown_failure,b328299e-afdb-4cae-93b6-994c6e5e3069,0a6441df-b13d-4d75-9c9f-eea88dd3a2b5,merch_24,3.85,USD,card,adyen,2025-11-03 18:14:05.070410,unknown,NI,,0,unclassified,False,manual_review,False,0.0,
s2_insufficient_funds,7419db05-2fa1-4a72-999c-35a01d69047d,3c7ff37d-1408-449b-bf9e-c3a06d8363da,merch_93,15.55,USD,wallet,braintree,2026-01-24 03:53:41.968386,mobile,OM,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,15.55,
s1_temporary_degradation,11c13bae-ac65-4eb4-9460-f4be40ddcb1e,29009faa-b76a-4338-ae8f-95256fd5a204,merch_95,55.63,USD,card,stripe,2026-03-21 21:04:59.550502,desktop,RW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,55.63,BankA
s6_repeated_recovery_failure,2a00280e-3a01-4069-a8b0-1c6fbca2fc2c,2adaabb9-37eb-4070-b9d2-769eb74b8e50,merch_26,5.67,USD,wallet,stripe,2026-01-19 15:37:11.221754,desktop,IN,insufficient_funds,7,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,bfcc1b34-50ce-49b7-9054-e42983fffeb5,06a22cda-dcd3-4dcc-8434-1bc0001536f0,merch_15,76.61,USD,ach,braintree,2026-06-28 13:10:30.200146,unknown,DM,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,76.61,
s2_insufficient_funds,c8a41ff0-65f2-4679-8914-e34efaa2bdc6,4c3fe94f-c4a9-47c5-9797-5b0b324b2851,merch_23,4.36,USD,ach,adyen,2026-08-27 13:17:57.038985,desktop,PA,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,4.36,
s3_hard_decline,6d79d8bf-da92-4740-b749-66cb25dfc8fa,031eef96-5f71-4cc4-a2d8-46d05ea011cd,merch_79,173.49,USD,wallet,adyen,2026-01-13 18:46:05.754554,mobile,JM,do_not_honor,1,do_not_honor,False,stop_and_notify,False,0.0,
s3_hard_decline,03e8685d-ce9b-4989-a235-21fd30326c25,c7bb0252-9444-45f8-9df5-2cb0ec76741d,merch_63,24.14,USD,card,braintree,2026-04-07 19:39:47.503453,mobile,JM,lost_card,2,lost_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,5215926a-0c3a-450c-8497-d2e2f1ad427b,0cc86dd6-cb8a-4352-a16d-834cebcf5304,merch_29,33.96,USD,wallet,adyen,2025-09-05 12:10:51.909939,mobile,CL,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,33.96,
s7_unknown_failure,0d3f04c1-2745-421a-9521-dfb4c063d440,ca44b717-8d41-489a-b797-f69b5e43c7b5,merch_26,19.09,USD,ach,braintree,2026-02-23 02:45:01.839193,mobile,TH,system_error,0,unclassified,False,manual_review,False,0.0,
s3_hard_decline,2bf998ad-c92a-4b0c-a56f-fbd8c4329e78,a99f8c03-9c31-4930-a86e-f693da341653,merch_55,908.32,USD,wallet,braintree,2025-10-31 00:37:03.164471,mobile,DJ,stolen_card,3,stolen_card,False,stop_and_notify,False,0.0,
s3_hard_decline,fffb0041-5ba0-4fa5-b14e-8bc786a883f2,4c12b1b4-9872-443b-974f-65f59b228880,merch_71,14.49,USD,wallet,adyen,2026-07-17 07:47:07.167257,unknown,AU,lost_card,3,lost_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,c1b02d73-fb2d-4ab9-ad4b-ee75cbf3f3d0,9b612d0e-7c17-479a-bf27-11fc7e90a659,merch_51,11.26,USD,ach,adyen,2026-07-15 21:24:55.281469,unknown,NZ,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s1_temporary_degradation,7b6d1f90-082e-4191-85f9-579e034a0740,8a597a67-788c-4fdb-b3f1-f770d9824c38,merch_95,2.48,USD,card,stripe,2025-10-05 02:16:43.127241,unknown,GW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,2.48,BankB
s6_repeated_recovery_failure,e8e52412-660f-475f-9ac8-8b740bb5c276,45ce5149-48f0-46a3-ad9f-0e532e671517,merch_70,72.75,USD,ach,braintree,2026-03-06 02:20:30.849891,unknown,AF,generic_decline,7,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,d91fc066-9fa4-4a62-ada6-1acfb6305d90,29bca635-b095-4924-b6ff-ef22120fc4a7,merch_81,68.82,USD,card,stripe,2025-11-18 14:16:50.814459,mobile,JM,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,68.82,BankB
s5_method_specific_issue,8ceb424f-1eca-45b3-9c73-78e6d47ffd35,df9107d5-2055-45c6-8bb3-e035b67333e0,merch_5,88.36,USD,ach,braintree,2026-08-26 01:08:47.947851,desktop,LY,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s2_insufficient_funds,d6e38103-5df7-4cc1-933b-385e2cc09f87,f3d5f737-5a71-404b-8380-d39722212e52,merch_75,67.43,USD,ach,braintree,2026-07-31 00:14:31.420087,unknown,BF,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,67.43,
s2_insufficient_funds,2139a4da-9efa-482e-ae1b-6c34d538e8db,0628a4ff-e353-4060-a79e-fe299e7c8f71,merch_81,18.19,USD,ach,braintree,2025-10-21 07:53:48.519672,unknown,BJ,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,18.19,
s5_method_specific_issue,0d04dcb6-98cd-4655-9297-e1adedba9484,9d9887bc-a018-4791-aeb0-93fec60ea4d5,merch_88,23.98,USD,ach,braintree,2025-09-18 11:52:11.632901,desktop,HR,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s2_insufficient_funds,e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,688613db-a634-4e78-8d5c-55c7b379cb1e,merch_89,11.39,USD,ach,braintree,2026-04-28 10:55:32.195610,mobile,CI,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,11.39,
s1_temporary_degradation,6293ff3b-f65e-466d-9535-40053bfd3c43,7729407f-77fe-4c7b-a0a5-741ea6a0b2d0,merch_6,25.3,USD,card,stripe,2025-10-23 20:11:01.318474,unknown,SN,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,25.3,BankA
s6_repeated_recovery_failure,519554e3-0737-4c86-b97b-5f515ffa46ef,b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,merch_32,60.7,USD,ach,braintree,2026-09-02 03:31:50.954334,desktop,CF,insufficient_funds,6,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,a4aa440f-74db-4194-9d5e-8f2c39240e23,0aae2523-2926-4dc7-8cc5-0620a2c7ca50,merch_41,36.76,USD,card,stripe,2026-08-24 12:58:29.446096,desktop,IT,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,36.76,BankB
s2_insufficient_funds,6c1f96c5-0790-4f34-b00f-ec0e811d5c66,ba2530b4-bf68-4608-ac28-cbbfb4070fe5,merch_13,328.46,USD,wallet,braintree,2026-05-06 14:31:26.745756,desktop,NI,insufficient_funds,0,insufficient_funds,False,manual_review,False,0.0,
s2_insufficient_funds,869ca44f-11d0-4c7a-b56c-cffaf31fbee0,2c4176f7-d045-417e-8e2d-b21537eb9827,merch_83,41.85,USD,wallet,adyen,2025-12-18 01:32:19.875644,unknown,KN,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,41.85,
s1_temporary_degradation,4a2942bd-bbef-48bd-8555-3ab3433d3d6a,e7f896fe-4c8b-4b58-a6fd-b14417668ccc,merch_51,41.11,USD,card,stripe,2026-07-25 02:07:16.850472,desktop,IT,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,41.11,BankB
s2_insufficient_funds,f8c27ebe-2faa-4bc3-beef-e7f1332cd778,a0576129-760f-4514-889e-e15ca0286908,merch_14,6.56,USD,card,stripe,2025-11-21 15:45:50.373410,desktop,MR,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,6.56,
s5_method_specific_issue,d8f02d41-2407-4330-8b9d-55cd52c1e256,025fc70f-9088-4400-ad67-5be33fbe5756,merch_93,69.33,USD,ach,braintree,2026-04-28 08:21:33.508310,mobile,CN,R01_nsf,0,R01_nsf,True,wait_and_retry,True,69.33,
s5_method_specific_issue,0a8ef997-23b3-481b-8617-4aa0eb5a83cc,4658b22e-c768-42e4-992e-3dc118209c03,merch_48,95.91,USD,ach,stripe,2026-07-27 23:38:43.519001,desktop,TL,R01_nsf,0,R01_nsf,True,wait_and_retry,True,95.91,
s3_hard_decline,c61186bd-3aea-4088-b7ee-beccaef35465,18fdc0d4-421c-4c0e-8c6c-8ed2ebd8cfc9,merch_7,22.13,USD,ach,stripe,2026-08-04 05:30:45.664945,desktop,KR,stolen_card,1,stolen_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,516cd9fd-a26d-4ed1-aa0c-eacd9e49abad,e7ba652e-113d-44f4-b9c3-267c299dca89,merch_97,34.32,USD,card,stripe,2025-10-03 14:22:05.534107,desktop,MD,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,34.32,BankB
s5_method_specific_issue,5ca85594-2b8b-4736-a0ae-5d9a3fa83319,2859b98f-8bd1-4f49-b699-436957c5bb61,merch_15,185.0,USD,ach,adyen,2026-02-19 16:50:07.747319,desktop,PK,R01_nsf,0,R01_nsf,True,wait_and_retry,True,185.0,
s3_hard_decline,547413c1-1f46-4860-b1f4-d370c5d89a2b,54d7b854-b556-4022-a994-ec2dd6221037,merch_11,9.23,USD,wallet,adyen,2026-05-28 19:50:48.679323,mobile,MR,lost_card,3,lost_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,98fc24eb-f100-4fd6-b303-a65fce837e3c,a0bef0ee-1909-4fbe-9903-4bd7cf174634,merch_70,24.89,USD,ach,stripe,2025-11-24 20:03:33.476897,mobile,ME,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,24.89,
s2_insufficient_funds,ee615266-8306-4029-9caa-378383229450,a85344ae-cd04-444b-b41f-fd0a644d90a3,merch_97,17.36,USD,ach,braintree,2026-01-31 09:31:40.303364,desktop,TR,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,17.36,
s4_high_value_uncertain,d3552ef4-4005-49ff-92c4-b760e84d61e9,04bf92a2-9b08-4bb1-b43b-af9775d4353e,merch_18,6176.25,USD,ach,adyen,2026-06-14 19:42:47.903556,unknown,KR,generic_decline,0,risk_block_or_limit,False,manual_review,False,0.0,
s2_insufficient_funds,0bebdfb1-2faa-4536-bedd-9d8943efb706,8a756df2-11cf-4655-baf2-23e29000d3c9,merch_53,49.27,USD,ach,stripe,2025-09-25 05:25:09.149064,unknown,DJ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,49.27,
s7_unknown_failure,3c856441-8a5a-4f79-9d87-d04ded98dc6d,03c61fc3-53b1-4cc9-8f3c-9b4cba8ecfbc,merch_95,16.81,USD,ach,braintree,2025-11-07 10:17:30.001604,unknown,SD,,0,unclassified,False,manual_review,False,0.0,
s2_insufficient_funds,64e0027d-9842-48c8-acc2-469c778d42dd,d84b9ee2-13f0-443a-b9fa-36496d2498fa,merch_50,69.13,USD,wallet,braintree,2026-08-18 23:07:43.951278,mobile,SI,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,69.13,
s2_insufficient_funds,a5382d43-f5cd-4fcb-8bef-b63a07cf3600,d8649c33-e9b1-4858-b69a-ff7ea937d4c7,merch_28,7.9,USD,ach,stripe,2025-10-31 13:52:46.044703,unknown,IQ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,7.9,
s6_repeated_recovery_failure,5d66713d-d0e3-4696-aa57-330ec3e2b9ff,5e5bc5e5-abbc-4c04-bbf9-7c14c536a4b3,merch_32,27.33,USD,card,adyen,2026-08-21 17:31:25.200670,desktop,KI,insufficient_funds,7,chronic_failure,False,stop,False,0.0,
s5_method_specific_issue,5bb90317-d242-43ab-b007-eee0c7bd7b63,0b8a93b1-26b6-49a6-af58-a84801f169fb,merch_78,20.78,USD,ach,braintree,2025-12-23 05:38:11.396172,desktop,NL,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s1_temporary_degradation,d7654a18-e4d4-46eb-bf74-531cac9b389a,d8e8b97c-e0a2-4901-8932-936e88addab1,merch_7,22.13,USD,card,stripe,2026-05-21 06:32:00.966240,mobile,NO,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,22.13,BankA
s2_insufficient_funds,3ec2e72a-c832-43f0-ab0e-63fdfc3d3138,f61b2bfd-6c7b-4a77-b3de-6bc2899bef4b,merch_5,122.68,USD,card,stripe,2026-01-18 06:03:51.289422,desktop,TH,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,122.68,
s7_unknown_failure,236603b4-53ae-422e-9147-b235e537cd52,f2203acf-8eed-4d34-b384-3346945f4281,merch_25,30.75,USD,ach,braintree,2026-03-01 23:51:12.396273,mobile,SI,,0,unclassified,False,manual_review,False,0.0,
s5_method_specific_issue,c156249b-cb94-4a4c-a6c3-51df856cd061,e2b4b023-6191-4714-9f79-e4799b14a10a,merch_60,79.25,USD,ach,braintree,2025-10-18 16:38:38.897593,desktop,CA,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s7_unknown_failure,defa244f-d76e-4ec1-9c4b-4fe647c61c3f,d8298d37-30f3-4015-b7f9-0adb047ef56d,merch_89,12.84,USD,ach,braintree,2026-01-03 05:04:32.004351,unknown,KR,system_error,0,unclassified,True,immediate_retry,True,12.84,
